Date,RMSE_Base,RMSE_Shaded,MAE_Base,MAE_Shaded,MBE_Base,MBE_Shaded,R2_Base,R2_Shaded,Real_Wh,Base_Wh,Shaded_Wh,N_daytime
2021-09-17,684.9733396159234,324.7835205269295,453.2496265490465,205.14529801786898,349.187973047855,-118.50648679961644,-2.1352449796168815,0.29512498854878444,5338.86,9218.901831685329,4055.3802782915254,132
2021-09-18,411.2117676318115,263.9110955418921,235.90857730304816,176.35557520843176,97.5762989428111,-146.03079838341242,-0.7917756175670125,0.26198047307690064,5895.89,7027.606764239421,4256.178940561546,136
2021-09-19,559.8197294765483,228.57521633366912,315.2322316510778,139.61395647438016,281.62250222893914,13.223765723640916,-5.899512155842489,-0.1502182736411244,4077.1100000000006,7241.192989448876,4235.321254182707,134
2021-09-20,778.4929481971866,303.4319345880768,494.53372391878526,213.21811536463096,422.50961931646793,-76.77243822002661,-3.600741048459496,0.3010582292466467,5062.450000000001,9727.43483406958,4227.173554873167,132
2021-09-21,249.00721511170076,188.03435691333152,156.0652915310011,132.37898917569476,66.66641418202107,-98.43669329176741,0.06072097408200128,0.4643943118962124,4765.849999999999,5522.69456169003,3683.5197611515687,133
2021-09-22,845.8520745097914,462.57525356362044,657.6712686698805,318.0492396912585,622.7066739928521,-261.01742199308444,-1.9608302823168478,0.11449816098372323,5263.25,12038.15012056965,2450.9074908416187,130
2021-09-23,86.54341293775555,105.33123375157345,64.71376010815665,83.96917713186266,-7.052203734167013,-70.63378063783361,0.260548853898534,-0.09535726352215201,1889.49,1849.9453027824577,1230.39360530585,114
2021-09-24,121.18691736484408,112.05515607035899,94.66587934599968,79.09716371867542,35.84053142219882,-61.647338184456714,0.5170900337735949,0.5871251954284957,2782.65,3186.0230534707193,2173.70314064776,122
2021-09-25,162.5166618872668,161.4943466457869,119.98460838281082,105.73402737004798,41.90970155575586,-68.77449399345834,0.4157499092349115,0.42307727048714183,2874.1099999999997,3305.807777615946,2244.3006827385548,113
2021-09-26,500.84907142945326,128.7828000526881,327.4232532072593,98.15246605510148,310.77377848745795,-19.647493286558525,-5.7708247548603815,0.5523448816329191,3502.21,6776.95442048376,3301.289961526335,126
2021-09-27,791.1511954610867,425.19144076187644,633.2192577112082,297.0155880949799,618.7860151241094,-239.73196099464298,-2.9508804164658,-0.1411531527162262,4282.01,10997.226556651229,1687.4471307701897,130
2021-09-28,788.414626620689,412.30040280525463,638.7351707166388,301.70906004447556,590.3908998694105,-246.09800330351985,-3.3925659397868344,-0.20125846902749456,4355.83,10718.152771139154,1714.9492153920246,129
2021-09-29,136.015878446622,132.9229353221077,72.196125767806,104.2594330784873,16.928067867909782,-59.10619437988414,0.26300787102524614,0.29614455509034365,1939.36,2138.452301100855,1477.2295269898616,100
2021-09-30,96.60864355585537,100.49787581225266,68.38832138720858,66.73424109681147,34.67403672865511,-64.12499386004099,0.7078400222721952,0.6838432062464496,2821.92,3177.4736755796994,2248.0305446780194,111
